,target_2019
3138,0.1039971590000859
3139,0.10354478308362715
3140,0.1031448583649811
3141,0.10315057775291185
3142,0.10302343264936673
3143,0.10302343264936673
3144,0.10302343264936673
3145,0.10302343264936673
3146,0.10317936792581117
3147,0.10317936792581117
3148,0.10302343264936673
3149,0.10302343264936673
3150,0.10302343264936673
3151,0.1049113511344867
3152,0.1049113511344867
3153,0.10490440080208241
3154,0.10445272795389984
3155,0.09969212285535106
3156,0.09969044506046128
3157,0.09969135715834224
3158,0.09970211061278193
3159,0.09987608148885782
3160,0.0996951451999463
3161,0.09969971422717926
3162,0.09969971422717926
3163,0.0996951451999463
3164,0.0996951451999463
3165,0.10001153895170058
3166,0.10001153895170058
3167,0.1001183392247689
3168,0.10001153895170058
3169,0.0996951451999463
3170,0.0996951451999463
3171,0.0996951451999463
3172,0.1183924304915664
3173,0.11847503743819601
3174,0.10000670379574689
3175,0.10012575250778279
3176,0.10074812542464158
3177,0.10015189354554423
3178,0.1252939247613582
3179,0.0992078653956582
3180,0.10945305468656691
3181,0.10653038126652868
3182,0.19511614316666168
3183,0.19387599615080944
3184,0.21038970265147638
3185,0.10837879554930896
3186,0.18766215168843256
3187,0.18203039443065613
3188,0.1895825024433787
3189,0.18203092191802991
3190,0.18203039443065613
3191,0.18203039443065613
3192,0.1895819749560049
3193,0.18203039443065613
3194,0.18214419775890833
3195,0.1821591929406083
3196,0.18279175213370072
3197,0.18279175213370072
3198,0.18284416733432296
3199,0.1824484880984027
3200,0.18228963298978687
3201,0.18284416733432296
3202,0.18284416733432296
3203,0.18284416733432296
3204,0.17110172960097447
3205,0.16997130010816122
3206,0.16996937475895288
3207,0.17103223344850935
3208,0.17149603975240474
3209,0.1136862877947043
3210,0.11102528497571972
3211,0.11111314800182974
3212,0.11121680208571606
3213,0.11121680208571606
3214,0.11121680208571606
3215,0.11121680208571606
3216,0.11121680208571606
3217,0.11111473963945945
3218,0.11114893117186421
3219,0.1113456304398022
3220,0.11137229175462593
3221,0.11185634910367767
3222,0.11178726510989541
3223,0.11187398312435057
3224,0.11178726510989541
3225,0.11208785654247296
3226,0.11190722018249807
3227,0.11183875511813153
3228,0.11187398312435057
3229,0.11202031177502013
3230,0.11220959020603793
3231,0.11216278904641756
3232,0.11221882998054142
3233,0.1121215700346138
3234,0.10787463743105824
3235,0.10836584591459157
3236,0.11735581429418178
3237,0.11480514316268575
3238,0.11598093672318474
3239,0.11641938417014615
3240,0.10881229934662151
3241,0.10939843297703099
3242,0.1092756189683224
3243,0.10896258765815278
3244,0.09991989092415941
3245,0.10583852754762213
3246,0.1040904733714261
3247,0.10443997784346451
3248,0.10434702096270715
3249,0.1040904733714261
3250,0.10429536166800192
3251,0.10429536166800192
3252,0.10502850757686984
3253,0.10502850757686984
3254,0.10507264186964364
3255,0.10429536166800192
3256,0.10507264186964364
3257,0.10450899275227692
3258,0.10367371541696205
3259,0.13177183887876412
3260,0.10519973096992873
3261,0.10530821959586624
3262,0.10574743902221403
3263,0.10519973096992873
3264,0.105324611738234
3265,0.10574743902221403
3266,0.10471230008350425
3267,0.10447879337595885
3268,0.10447879337595885
3269,0.10465762048807344
3270,0.1035434859733605
3271,0.1037468136352231
3272,0.10372410766943294
3273,0.1031448583649811
3274,0.10315057775291185
3275,0.10315057775291185
3276,0.10315057775291185
3277,0.10302343264936673
3278,0.10315057775291185
3279,0.10315057775291185
3280,0.10317936792581117
3281,0.1049113511344867
3282,0.10492093817232234
3283,0.10492093817232234
3284,0.10436840539792722
3285,0.09971922359590836
3286,0.09969135715834224
3287,0.09969707897562965
3288,0.09969135715834224
3289,0.09969135715834224
3290,0.0997066796400149
3291,0.09969212285535106
3292,0.09985878952201772
3293,0.09985878952201772
3294,0.09970211061278193
3295,0.09969971422717926
3296,0.09969971422717926
3297,0.0996951451999463
3298,0.0996951451999463
3299,0.0996951451999463
3300,0.0996951451999463
3301,0.0996951451999463
3302,0.0996951451999463
3303,0.0996951451999463
3304,0.0996951451999463
3305,0.0996951451999463
3306,0.10001153895170058
3307,0.12078627809034788
3308,0.1023319168436935
3309,0.10180488634899416
3310,0.109862290122655
3311,0.10986241086061699
3312,0.1957020702955147
3313,0.1981000741447666
3314,0.19482051591733673
3315,0.10821441963118061
3316,0.18401528581024382
3317,0.19156661305879263
3318,0.19156661305879263
3319,0.18739211853161655
3320,0.18203039443065613
3321,0.18203039443065613
3322,0.18203039443065613
3323,0.18203039443065613
3324,0.18211889511426657
3325,0.18211889511426657
3326,0.18969731856362376
3327,0.18279175213370072
3328,0.18284416733432296
3329,0.18279175213370072
3330,0.18228963298978687
3331,0.18228963298978687
3332,0.18228963298978687
3333,0.18279175213370072
3334,0.17041675520725982
3335,0.1706603485531
3336,0.1703572331399339
3337,0.17053251244204057
3338,0.17091830910482783
3339,0.11405301011182371
3340,0.11102528497571972
3341,0.11122275280720217
3342,0.11121680208571606
3343,0.11121680208571606
3344,0.11111473963945945
3345,0.11114893117186421
3346,0.11121680208571606
3347,0.11111473963945945
3348,0.11114893117186421
3349,0.1113456304398022
3350,0.11197501404227765
3351,0.11200607255204062
3352,0.11178726510989541
3353,0.11186152370806544
3354,0.11186152370806544
3355,0.11178726510989541
3356,0.11178726510989541
3357,0.11178726510989541
3358,0.11187398312435057
3359,0.11213686871601448
3360,0.1121512234471865
3361,0.11197180147314614
3362,0.11194964703887068
3363,0.11207563531286241
3364,0.10759903340303682
3365,0.09719474186504384
3366,0.10388699261144271
3367,0.11076462354382284
3368,0.11052386280654995
3369,0.1089141547447004
3370,0.10939079443969418
3371,0.11134262930561564
3372,0.10991072226592465
3373,0.10505854724963207
3374,0.11598093672318474
3375,0.10565105153815255
3376,0.1041738291191057
3377,0.1041496928507287
3378,0.10417226417388346
3379,0.1040904733714261
3380,0.10453040490862851
3381,0.10434702096270715
3382,0.10414330476128125
3383,0.10414330476128125
3384,0.10414330476128125
3385,0.10414196337966221
3386,0.1040904733714261
3387,0.1040904733714261
3388,0.10425373065983837
3389,0.1332824488537178
3390,0.10519973096992873
3391,0.10532352524245552
3392,0.10530162569055633
3393,0.1061520372665601
3394,0.10569416221566792
3395,0.10524667788967298
3396,0.10530162569055633
3397,0.10545933687326418
3398,0.10593412897684497
3399,0.10447879337595885
3400,0.1047134210769487
3401,0.1047134210769487
3402,0.10504406166355154
3403,0.1035434859733605
3404,0.1035434859733605
3405,0.1035434859733605
3406,0.10354478308362715
3407,0.10372410766943294
3408,0.10411757053734363
3409,0.10302343264936673
3410,0.10297216100073578
3411,0.1049113511344867
3412,0.1049113511344867
3413,0.1049113511344867
3414,0.10435428310452062
3415,0.09969212285535106
3416,0.09969135715834224
3417,0.0997192921960417
3418,0.0997847540426196
3419,0.09971427362899116
3420,0.09969498732200228
3421,0.09985878952201772
3422,0.09969498732200228
3423,0.09969044506046128
3424,0.09994861762101745
3425,0.0988140365906302
3426,0.0997041672493861
3427,0.09970219938364222
3428,0.0997066796400149
3429,0.0997066796400149
3430,0.0997066796400149
3431,0.09987608148885782
3432,0.0996951451999463
3433,0.0996951451999463
3434,0.0996951451999463
3435,0.09987608148885782
3436,0.09972768121632129
3437,0.10007302179934613
3438,0.10134669889891146
3439,0.10196787429280894
3440,0.10975199038170262
3441,0.10952087888686653
3442,0.10886704115555619
3443,0.19573154574900237
3444,0.10877602046036751
3445,0.1116970377331369
3446,0.10552749182115778
3447,0.18812446529887009
3448,0.19747807831604997
3449,0.18401528581024382
3450,0.18203039443065613
3451,0.18211889511426657
3452,0.18211889511426657
3453,0.1821591929406083
3454,0.18228963298978687
3455,0.18982775861280235
3456,0.1896957782842571
3457,0.18211889511426657
3458,0.18279175213370072
3459,0.18982775861280235
3460,0.18211889511426657
3461,0.18211889511426657
3462,0.18211889511426657
3463,0.18211889511426657
3464,0.1775990338085759
3465,0.1706603485531
3466,0.17091830910482783
3467,0.17091830910482783
3468,0.1704374438163461
3469,0.11373319482637456
3470,0.11121625916374979
3471,0.11121680208571606
3472,0.11121680208571606
3473,0.11121680208571606
3474,0.11111473963945945
3475,0.11114893117186421
3476,0.11114893117186421
3477,0.11114893117186421
3478,0.11114893117186421
3479,0.11127208180093785
3480,0.11192974496024696
3481,0.11178726510989541
3482,0.11178726510989541
3483,0.11221781644527515
3484,0.11217462886527954
3485,0.11187398312435057
3486,0.11176803943905017
3487,0.1127072557490294
3488,0.11178726510989541
3489,0.11216939146794656
3490,0.11207537492025435
3491,0.1120888596828529
3492,0.11208853439554735
3493,0.11204762013623253
3494,0.1060298845918226
3495,0.09777081745319319
3496,0.09874480589873456
3497,0.10124878317669007
3498,0.10886224825793699
3499,0.10952109456267974
3500,0.1128125513741856
3501,0.11446107230083263
3502,0.11094833376358366
3503,0.10977348436311452
3504,0.10867461275991198
3505,0.10994083440820125
3506,0.10503211039954816
3507,0.10688050031936236
3508,0.10485501935954038
3509,0.10414330476128125
3510,0.1040904733714261
3511,0.10407125233743998
3512,0.10414196337966221
3513,0.10568905930935585
3514,0.10533576987673544
3515,0.10432893503565334
3516,0.10403142412905722
3517,0.10414330476128125
3518,0.1040904733714261
3519,0.13204508412374452
3520,0.10519973096992873
3521,0.10569416221566792
3522,0.10562030151734081
3523,0.10562030151734081
3524,0.10562030151734081
3525,0.10562030151734081
3526,0.10562030151734081
3527,0.1057416324015131
3528,0.1051089992404502
3529,0.10545933687326418
3530,0.10540438907238082
3531,0.1049545089170601
3532,0.10447879337595885
3533,0.10486147463516166
3534,0.10471230008350425
3535,0.10515210541307027
3536,0.10471230008350425
3537,0.10515210541307027
3538,0.10514222445731584
3539,0.10302343264936673
3540,0.10302343264936673
3541,0.10484055060692717
3542,0.1049113511344867
3543,0.1049113511344867
3544,0.10435428310452062
3545,0.10007201121124402
3546,0.09969361176715744
3547,0.09978233896578627
3548,0.09970766900925618
3549,0.10012373195489525
3550,0.09969707897562965
3551,0.09969361176715744
3552,0.09978233896578627
3553,0.09969707897562965
3554,0.09969044506046128
3555,0.09930557159769693
3556,0.09969212285535106
3557,0.09969212285535106
3558,0.09970211061278193
3559,0.09970211061278193
3560,0.09970211061278193
3561,0.09969971422717926
3562,0.09969971422717926
3563,0.09969971422717926
3564,0.0997066796400149
3565,0.0997066796400149
3566,0.0996951451999463
3567,0.0996951451999463
3568,0.10019704360192332
3569,0.10129345074267725
3570,0.10723597511582826
3571,0.10700668139172918
3572,0.10616149593283779
3573,0.10604220727020484
3574,0.10616775724605075
3575,0.10661095113480878
3576,0.10614499267268104
3577,0.10433902247693956
3578,0.18938560534281867
3579,0.18760039672581316
3580,0.18203092191802991
3581,0.18203039443065613
3582,0.18967047563961534
3583,0.18967047563961534
3584,0.1821591929406083
3585,0.1903145007254781
3586,0.18211889511426657
3587,0.18211889511426657
3588,0.1828410867755896
3589,0.18982775861280235
3590,0.18967047563961534
3591,0.18211889511426657
3592,0.18211889511426657
3593,0.18211889511426657
3594,0.1775143298724178
3595,0.1691200892803465
3596,0.16996937475895288
3597,0.1703639433280693
3598,0.17034978905407278
3599,0.121204335986721
3600,0.1142802276273898
3601,0.11121680208571606
3602,0.11121680208571606
3603,0.11111473963945945
3604,0.11111473963945945
3605,0.11114893117186421
3606,0.11114893117186421
3607,0.1113456304398022
3608,0.1113456304398022
3609,0.1113456304398022
3610,0.11191219577782646
3611,0.11261637180606311
3612,0.11178726510989541
3613,0.11186152370806544
3614,0.11210759700510155
3615,0.11206609489035439
3616,0.11188105599956681
3617,0.11178726510989541
3618,0.11178726510989541
3619,0.11186415991056246
3620,0.11197678252527285
3621,0.11208853439554735
3622,0.10349501582012964
3623,0.11204762013623253
3624,0.11202207709944086
3625,0.11863178758988828
3626,0.10079520161449634
3627,0.1002461607334485
3628,0.10286899486173193
3629,0.10881229934662151
3630,0.11141479061281565
3631,0.12897908236530156
3632,0.1286519822094696
3633,0.1266128625452869
3634,0.11584926320155939
3635,0.11133993452208588
3636,0.10901951640584862
3637,0.1147771335149557
3638,0.10716028862716091
3639,0.10567437476584833
3640,0.10556290140071058
3641,0.1047948190571945
3642,0.10399213965642012
3643,0.1051647939085164
3644,0.10556189301006334
3645,0.10556290140071058
3646,0.10556336660012128
3647,0.10477870195709316
3648,0.10399567949532755
3649,0.10502850757686984
3650,0.13262138918453667
3651,0.10562030151734081
3652,0.1057755368668542
3653,0.10429229849423317
3654,0.10553443106414405
3655,0.10557035250375778
3656,0.10397106195444748
3657,0.10553443106414405
3658,0.10431982846511652
3659,0.10414214461044198
3660,0.10600226270787645
3661,0.10595103056994472
3662,0.10586712467084497
3663,0.10545933687326418
3664,0.1048986232918464
3665,0.10491881381487046
3666,0.10447879337595885
3667,0.1049545089170601
3668,0.1049545089170601
3669,0.10504331433458858
3670,0.10515210541307027
3671,0.1035434859733605
3672,0.10489738144801514
3673,0.10489738144801514
3674,0.10489738144801514
3675,0.10429043290936538
3676,0.10015759505514922
3677,0.10012373195489525
3678,0.09978233896578627
3679,0.09970766900925618
3680,0.09977516700478395
3681,0.10012373195489525
3682,0.09977516700478395
3683,0.09969707897562965
3684,0.09969212285535106
3685,0.09969971422717926
3686,0.0997041672493861
3687,0.0997066796400149
3688,0.09985878952201772
3689,0.09969135715834224
3690,0.09969044506046128
3691,0.0997066796400149
3692,0.0996951451999463
3693,0.09970211061278193
3694,0.09969212285535106
3695,0.09969971422717926
3696,0.10023867787791069
3697,0.09969212285535106
3698,0.0997041672493861
3699,0.1185560442663184
3700,0.09962691037315356
3701,0.10572874026741469
3702,0.12056121673740058
3703,0.12056121673740058
3704,0.12062298824658031
3705,0.10579051177659446
3706,0.10660742464195462
3707,0.10616149593283779
3708,0.1079668849592915
3709,0.18260707009196855
3710,0.18746130383598625
3711,0.18260707009196855
3712,0.18203092191802991
3713,0.18203039443065613
3714,0.18211889511426657
3715,0.18211889511426657
3716,0.18211889511426657
3717,0.18203039443065613
3718,0.18211889511426657
3719,0.1896957782842571
3720,0.18967047563961534
3721,0.18967047563961534
3722,0.1895819749560049
3723,0.1895819749560049
3724,0.18967047563961534
3725,0.1775143298724178
3726,0.16903538534418844
3727,0.16928440036523823
3728,0.1767433348245298
3729,0.1694148404144168
3730,0.12118089021140155
3731,0.121204335986721
3732,0.11392186696983499
3733,0.11121680208571606
3734,0.11121680208571606
3735,0.11121680208571606
3736,0.11111473963945945
3737,0.11114893117186421
3738,0.1113456304398022
3739,0.11132322783624386
3740,0.11127208180093785
3741,0.11127208180093785
3742,0.11183036540928479
3743,0.11190722018249807
3744,0.11178726510989541
3745,0.11221882998054142
3746,0.11195237046114687
3747,0.11207563531286241
3748,0.1119645631219115
3749,0.11186415991056246
3750,0.11186152370806544
3751,0.11213804745398075
3752,0.11206421627410902
3753,0.11204762013623253
3754,0.10346702790809555
3755,0.11224849176173227
3756,0.11261000783142332
3757,0.10575224946099003
3758,0.10108280223360905
3759,0.10153109962138028
3760,0.09924025887284398
3761,0.10005354028846347
3762,0.11748471696017605
3763,0.1281547804695289
3764,0.12881179318361893
3765,0.1288032557751023
3766,0.130294657025604
3767,0.12250509472867432
3768,0.11100654213158916
3769,0.1089141547447004
3770,0.11575155832525715
3771,0.11664890241334057
3772,0.10503255501481006
3773,0.10598331625383281
3774,0.1050314620022912
3775,0.10544233453250025
3776,0.10503317747617673
3777,0.10597156370499501
3778,0.10583852754762213
3779,0.10478052624115268
3780,0.1040904733714261
3781,0.10414330476128125
3782,0.1324526491727017
3783,0.10548671271204317
3784,0.10655582346684536
3785,0.10523954127956167
3786,0.10545535317235069
3787,0.10726293507172482
3788,0.10545535317235069
3789,0.10726293507172482
3790,0.10566753763343824
3791,0.1047995554452485
3792,0.10400784294539193
3793,0.10567179152557692
3794,0.10445532200043087
3795,0.10445532200043087
3796,0.10600226270787645
3797,0.10623520355588979
3798,0.10595343576924515
3799,0.1061520372665601
3800,0.10521567711064085
3801,0.10519973096992873
3802,0.1052600024287829
3803,0.10568407860364629
3804,0.10520426540839393
3805,0.10498558857992411
3806,0.10489738144801514
3807,0.10434726375045335
3808,0.09970766900925618
3809,0.10023867787791069
3810,0.09969971422717926
3811,0.09969498732200228
3812,0.09969361176715744
3813,0.09978233896578627
3814,0.09977516700478395
3815,0.09970211061278193
3816,0.09969971422717926
3817,0.0996951451999463
3818,0.09969971422717926
3819,0.09969971422717926
3820,0.09970211061278193
3821,0.09969707897562965
3822,0.09969361176715744
3823,0.09985878952201772
3824,0.0997041672493861
3825,0.09969044506046128
3826,0.09969361176715744
3827,0.09969707897562965
3828,0.09969361176715744
3829,0.1185043438944726
3830,0.1185043438944726
3831,0.11850283345717713
3832,0.11831589520005396
3833,0.12055542866330965
3834,0.10591161583380698
3835,0.10573524857212842
3836,0.10572874026741469
3837,0.10588953624283477
3838,0.10657328531613329
3839,0.10616734540936303
3840,0.10723597511582826
3841,0.11027321239410223
3842,0.10653038126652868
3843,0.24178081811158667
3844,0.18260707009196855
3845,0.18203039443065613
3846,0.18967047563961534
3847,0.18203039443065613
3848,0.1884572804784719
3849,0.18905922869185326
3850,0.18229190191560876
3851,0.1840151591718438
3852,0.19015865061731735
3853,0.1895819749560049
3854,0.1895819749560049
3855,0.1895819749560049
3856,0.1895819749560049
3857,0.1775143298724178
3858,0.16903538534418844
3859,0.1764873412374346
3860,0.17661289477535125
3861,0.1691200892803465
3862,0.13942029422789082
3863,0.13942920294817654
3864,0.12071851555446768
3865,0.08775604192621728
3866,0.08775604192621728
3867,0.08781287276730525
3868,0.08781455072563858
3869,0.08862563955512812
3870,0.08841858652486961
3871,0.08857230733257877
3872,0.08858548922332878
3873,0.08981567513155818
3874,0.09002163608625123
3875,0.0889973204937152
3876,0.08898238800860607
3877,0.08904490608476678
3878,0.09033437917825878
3879,0.09090780766209368
3880,0.09076834217439636
3881,0.08983849117865536
3882,0.08997271524960984
3883,0.09083235462896878
3884,0.09191912277516041
3885,0.09032937726281066
3886,0.08708177086471008
3887,0.09140635993824145
3888,0.0877159262932278
3889,0.09842282970973971
3890,0.09992617170552244
3891,0.099517730685053
3892,0.09958374036053316
3893,0.10028258603719405
3894,0.12892381230216196
3895,0.1300596471622053
3896,0.13490619141940383
3897,0.1355988794945196
3898,0.13041809180177327
3899,0.12892381230216196
3900,0.13019626719645533
3901,0.11462321285231589
3902,0.11050361537876907
3903,0.11089438665296394
3904,0.11255124288907493
3905,0.11035447025087902
3906,0.11024308195348094
3907,0.11063742250833203
3908,0.11732711723959399
3909,0.10963888048768013
3910,0.10670940888555473
3911,0.10520472641935114
3912,0.10510494140667571
3913,0.10660304121653198
3914,0.13583359732455796
3915,0.1414851806337266
3916,0.1409910560413836
3917,0.13970041220424134
3918,0.1452254004251446
3919,0.1436072112819393
3920,0.14395537233639452
3921,0.1433784275254468
3922,0.12466364223135402
3923,0.12926918274583749
3924,0.1435094092629155
3925,0.14054835018690554
3926,0.11992286802026546
3927,0.12044543667081024
3928,0.12044543667081024
3929,0.12136020609610791
3930,0.11871310145789596
3931,0.13698455130278345
3932,0.13698455130278345
3933,0.1369867885805612
3934,0.1369867885805612
3935,0.1369788693647626
3936,0.13697915562117388
3937,0.13697915562117388
3938,0.13698116818520165
3939,0.09888783708328185
3940,0.10137056003181119
3941,0.10110106352002779
3942,0.10110106352002779
3943,0.10109455521531405
3944,0.10155063561434133
3945,0.10175406793769544
3946,0.10136407545423537
3947,0.10134841541153249
3948,0.10137874860903544
3949,0.10137417958180249
3950,0.10164752977172713
3951,0.10110554377640046
3952,0.1011009747491675
3953,0.10136407545423537
3954,0.10136407545423537
3955,0.10136407545423537
3956,0.10136407545423537
3957,0.10134841541153249
3958,0.10144594816303078
3959,0.1011009747491675
3960,0.10110303138577167
3961,0.10110554377640046
3962,0.11974442327849821
3963,0.10154084624846915
3964,0.1201609443572805
3965,0.12618760847244093
3966,0.12618760847244093
3967,0.11092818753177597
3968,0.11092167922706221
3969,0.11121240238541293
3970,0.11131142685165327
3971,0.11177727813320525
3972,0.11134481152744194
3973,0.112360836662053
3974,0.11285492591451603
3975,0.10873974430353096
3976,0.18367668548289068
3977,0.18367668548289068
3978,0.19187623604054813
3979,0.1954505973986213
3980,0.11551490009682917
3981,0.11381888843123167
3982,0.19731130563102325
3983,0.18963964747375275
3984,0.19630348120448146
3985,0.19202748418202203
3986,0.19156106786418833
3987,0.19187623604054813
3988,0.1913000878666095
3989,0.19729975377879913
3990,0.19180928230708982
3991,0.19180928230708982
3992,0.1918939862432479
3993,0.19180928230708982
3994,0.14009181178326552
3995,0.14009181178326552
3996,0.14009181178326552
3997,0.118630231255839
3998,0.08929956666228844
3999,0.08960100318358011
4000,0.08935457610402803
4001,0.08930124462062178
4002,0.08982034798453957
4003,0.09017898208262146
4004,0.09143479645970322
4005,0.09076660823766698
4006,0.09044594025779021
4007,0.09046087274289934
4008,0.09044594025779021
4009,0.09049877164764536
4010,0.09053811129023188
4011,0.09134968309827823
4012,0.09320049213485272
4013,0.09320049213485272
4014,0.09215081246932613
4015,0.09207370822617213
4016,0.09181360371262684
4017,0.09519569102472769
4018,0.09952343081600726
4019,0.08794571524376728
4020,0.08785680061035951
4021,0.08791000971715607
4022,0.09895639404375772
4023,0.09838508049783726
4024,0.10030456178715287
4025,0.1054501723105793
4026,0.10622965815773944
4027,0.12820641471392238
4028,0.13333115699156972
4029,0.13293179507501865
4030,0.13378681936919262
4031,0.1168764103403372
4032,0.11702806699864475
4033,0.11714757877017905
4034,0.13302137750625823
4035,0.1334667836166208
4036,0.11794547013322138
4037,0.11613436878375943
4038,0.12820295757948288
4039,0.1265852684136448
4040,0.10955903415968661
4041,0.10911946943839396
4042,0.1053947209416018
4043,0.10515669950738224
4044,0.1059838987684504
4045,0.1071207532203189
4046,0.1053347555940925
4047,0.13817209156305602
4048,0.1547937095210408
4049,0.14484585167560535
4050,0.1716051493236485
4051,0.17899061987081383
4052,0.17516466274605438
4053,0.1750325239407178
4054,0.13960255718046888
4055,0.1471631189700537
4056,0.12460287780561141
4057,0.14231086503850948
4058,0.13730093480721572
4059,0.12002461920797271
4060,0.1194714998281523
4061,0.11989410235731368
4062,0.13613644814906056
4063,0.13613868542683832
4064,0.1361426520693144
4065,0.13611011101271028
4066,0.13613105246745097
4067,0.13613105246745097
4068,0.13613306503147876
4069,0.1361257515077291
4070,0.13612502363184162
4071,0.13610225929807696
4072,0.09878208726312906
4073,0.10170316817185733
4074,0.10251133435312924
4075,0.10162946031314826
4076,0.10169123182232803
4077,0.10169123182232803
4078,0.101635968617862
4079,0.10170408026973829
4080,0.10162129546306195
4081,0.10161888038622861
4082,0.10161888038622861
4083,0.10161888038622861
4084,0.1016205612379682
4085,0.10163139959062904
4086,0.10160216821188682
4087,0.10170408026973829
4088,0.102011287946522
4089,0.10160563542035904
4090,0.10160563542035904
4091,0.101635968617862
4092,0.10162946031314826
4093,0.10163139959062904
4094,0.10162946031314826
4095,0.1019026556826316
4096,0.101635968617862
4097,0.10510559784216375
4098,0.11588965365724976
4099,0.12814349518514692
4100,0.11607361229075652
4101,0.115892676001845
4102,0.11589073672436423
4103,0.11589073672436423
4104,0.11628048434895528
4105,0.11610537133103314
4106,0.11674633563050724
4107,0.11674793893995354
4108,0.11631386902474394
4109,0.11779457117527806
4110,0.11944199850168774
4111,0.11815969864921551
4112,0.11851831650016152
4113,0.11779457117527806
4114,0.11785925270935288
4115,0.11815969864921551
4116,0.11663676233056373
4117,0.1809509146057965
4118,0.18213168072714986
4119,0.1811970671152374
4120,0.18235809738938144
4121,0.1812484004361804
4122,0.19565166482321011
4123,0.19942450859972888
4124,0.19192377570574592
4125,0.19134664975033389
4126,0.19134664975033389
4127,0.14010130595195597
4128,0.14010130595195597
4129,0.14009181178326552
4130,0.14009181178326552
4131,0.14009181178326552
4132,0.11833417900779179
4133,0.08929956666228844
4134,0.09002740101479807
4135,0.0898685651516229
4136,0.08982034798453957
4137,0.08994419185590166
4138,0.09143479645970322
4139,0.09044594025779021
4140,0.09044594025779021
4141,0.09050845833395092
4142,0.09042671922380409
4143,0.09044594025779021
4144,0.090490392938131
4145,0.09187572041178795
4146,0.09231658107878493
4147,0.09181315909736494
4148,0.09181315909736494
4149,0.0932935767675253
4150,0.09200293717109936
4151,0.09887456934268478
4152,0.09496350228389547
4153,0.08801871710833883
4154,0.08833914533709991
4155,0.08833914533709991
4156,0.08886180063577434
4157,0.1122617599823389
4158,0.10436073642561426
4159,0.11258011534970694
4160,0.11348643092006308
4161,0.13378681936919262
4162,0.1322003727679139
4163,0.1170272875914491
4164,0.13201170035515436
4165,0.1338675194901109
4166,0.11747965270364036
4167,0.1165783187243557
4168,0.1167877058487007
4169,0.121374032908879
4170,0.12152074739120615
4171,0.11735535978713285
4172,0.1168764103403372
4173,0.13293179507501865
4174,0.12929647084989043
4175,0.1275896180183744
4176,0.10887992745360556
4177,0.1175588018285728
4178,0.11751284519957247
4179,0.10906756295163056
4180,0.10901761404031508
4181,0.11614670446966784
4182,0.11854208813204704
4183,0.1553769198189415
4184,0.18125897578505112
4185,0.17820914286095593
4186,0.17532457037235719
4187,0.17684730708254462
4188,0.14415275055027643
4189,0.14026367981007945
4190,0.1375842827260147
4191,0.11940403955220054
4192,0.1217104699595883
4193,0.13662662379351362
4194,0.13613868542683832
4195,0.1361307662110397
4196,0.13613105246745097
4197,0.13613105246745097
4198,0.13613306503147876
4199,0.1361257515077291
4200,0.13609775022850043
4201,0.13613265637338545
4202,0.13614796472814114
4203,0.1361257515077291
4204,0.13609594461363791
4205,0.13609569359189624
4206,0.13609569359189624
4207,0.09886549772122076
4208,0.10170316817185733
4209,0.10162946031314826
4210,0.10207983771842834
4211,0.10183509679170304
4212,0.10183509679170304
4213,0.10162946031314826
4214,0.10163139959062904
4215,0.102011287946522
4216,0.102011287946522
4217,0.10160563542035904
4218,0.10170316817185733
4219,0.1019026556826316
4220,0.10162946031314826
4221,0.101635968617862
4222,0.10163139959062904
4223,0.101635968617862
4224,0.1016334562272332
4225,0.10170408026973829
4226,0.10170316817185733
4227,0.10183509679170304
4228,0.10183509679170304
4229,0.10183509679170304
4230,0.10162946031314826
4231,0.1019026556826316
4232,0.1051101668693967
4233,0.11607361229075652
4234,0.11589724502907794
4235,0.12813401738168248
4236,0.11589073672436423
4237,0.12808044743692534
4238,0.12813401738168248
4239,0.12814928325923786
4240,0.1161814598827149
4241,0.1161814598827149
4242,0.11628048434895528
4243,0.11610537133103314
4244,0.11674793893995354
4245,0.11631386902474394
4246,0.11630801954821868
4247,0.11629151628806196
4248,0.11618873088558575
4249,0.11753437287195216
4250,0.11760369726046084
4251,0.12180341879717202
4252,0.11944199850168774
4253,0.2457674922285617
4254,0.28744466792333223
4255,0.11710304916898581
4256,0.1804178824909518
4257,0.2509417259781364
4258,0.19723510857449886
4259,0.19766398391561338
4260,0.1975330862809719
4261,0.19333173814722118
4262,0.14001213952703476
4263,0.1400079458255035
4264,0.14006186341033056
4265,0.14009538596691448
4266,0.14009626329445152
4267,0.14009181178326552
4268,0.14009181178326552
4269,0.14009181178326552
4270,0.1183751915440381
4271,0.08974846404054777
4272,0.08991698178903958
4273,0.08976007652568539
4274,0.08982034798453957
4275,0.09060544654627353
4276,0.09044594025779021
4277,0.09053811129023188
4278,0.090490392938131
4279,0.09061263345197716
4280,0.09044594025779021
4281,0.09044594025779021
4282,0.08132181000906488
4283,0.09186559254709908
4284,0.09340334922497658
4285,0.09545129271495743
4286,0.09908985797954996
4287,0.09985713774075076
4288,0.09988867361594884
4289,0.09448213266726524
4290,0.0952309215901496
4291,0.09267678334280345
4292,0.09307490576234469
4293,0.0972893719426348
4294,0.09863972461891085
4295,0.11681911506373072
4296,0.11688468241758118
4297,0.1178370452172618
4298,0.11670265522360895
4299,0.11503687377744119
4300,0.1338675194901109
4301,0.13111146993221454
4302,0.13068267378572493
4303,0.12152994718655495
4304,0.12152074739120615
4305,0.12213623464475028
